"course_name","academic_year","study_program","study_programs","trajectschijf","study_load","total_study_time","evaluation_deadline","grading_scale","second_exam","teachers","language","semester","content","learning_outcomes","study_materials","teaching_org","teaching_org_text","evaluation","evaluation_text","traject","source_url"
"Audio Video VT 1","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design']","1","10 studiepunten","284,00 uren","01.11.2025 (georganiseerd in semester 1)","op 20 (tot op een geheel getal)","wel","Piffet Philippe, Verniest Joris, Wens Kobe, Wysmans Michaël","Nederlands","1","<div class=""clearfix"">- De basis van audiovisuele technieken in theorie en praktijk.<br/>
- Camera en cameratechnieken<br/>
- Licht en lichttechnieken<br/>
- Audio en audiotechnieken<br/>
- Organisatie van videoproducties<br/>
- Storytelling en scenario</div>","[{'code': 'GDM/0207', 'description': 'De student past design principes zoals contrast, compositie, kleurgebruik, storytelling, enz., toe om een aantrekkelijk, evenwichtig en visueel aantrekkelijk mediaproduct te creëren.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0314', 'description': 'De student past audiovisuele technologie vakkundig toe bij de productie van audiovisuele mediaproducten.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0412', 'description': 'De student kan design research initiëren, plannen en uitvoeren wat leidt tot een audiovisueel product dat een onderbouwd antwoord biedt op de noden en verwachtingen van de opdrachtgever, eindgebruiker en andere stakeholders.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0514', 'description': 'De student kan zijn persoonlijke en professionele merk ontwikkelen door middel van een doordacht en consistent portfolio en online aanwezigheid.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","Zie Canvas. De onderwijs- en evaluatie-organisatie zal verlopen zoals op deze ECTS-fiches is vermeld, tenzij maatregelen moeten genomen worden ten gevolge van een pandemie en zodoende er andere onderwijs- en evaluatievormen zullen gehanteerd worden.","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '100,00', 'remark': ''}]","Werkstuk Tijdens het jaar worden verschillende werkstukken gemaakt met specifieke deadlines. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht. Voor de tweede examenkans wordt een nieuwe opdracht gemaakt waarin alle eindcompetenties opnieuw worden beoordeeld. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=218573&b=1&c=1"
"Audio Video VT 2","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design']","1","10 studiepunten","284,00 uren","15.03.2026 (georganiseerd in semester 2)","op 20 (tot op een geheel getal)","wel","Piffet Philippe, Verniest Joris, Wens Kobe, Weyens Barend, Wysmans Michaël","Nederlands","2","<div class=""clearfix""><ul>
<li>Complexe audiovisuele productie en organisatie</li>
<li>Grondige beheersing van alle audio en video technieken in het productieproces</li>
<li>De basisstappen van het filmproces vlot toepassen: script, decoupage, draaiboek, belichting, opname, regie, montage en postproductie</li>
</ul></div>","[{'code': 'GDM/0207', 'description': 'De student past design principes zoals contrast, compositie, kleurgebruik, storytelling, enz., toe om een aantrekkelijk, evenwichtig en visueel aantrekkelijk mediaproduct te creëren.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0314', 'description': 'De student past audiovisuele technologie vakkundig toe bij de productie van audiovisuele mediaproducten.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0412', 'description': 'De student kan design research initiëren, plannen en uitvoeren wat leidt tot een audiovisueel product dat een onderbouwd antwoord biedt op de noden en verwachtingen van de opdrachtgever, eindgebruiker en andere stakeholders.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0514', 'description': 'De student kan zijn persoonlijke en professionele merk ontwikkelen door middel van een doordacht en consistent portfolio en online aanwezigheid.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","Eén van de opdrachten betreft een meerdaagse roadtrip over de grenzen heen (ODG) voor het maken van een roadmovie. Studenten gaan in kleine groepjes voor maximum twee overnachtingen naar het buitenland. De locatie, transportwijze, logement en kostprijs wordt in onderlinge overeenkomst tussen de groepsleden beslist. De kostprijs van deze buitenlandse reis kan niet op de opleiding verhaald worden en is afhankelijk van de keuzes die gemaakt worden mbt. onder meer transport en logement. De timing van deze buitenlandse studiereis wordt in samenspraak tusen docenten en studenten beslist. Tijdens deze buitenlandse reis zijn de docenten stand-by voor advies en begeleiding. De onderwijs- en evaluatie-organisatie zal verlopen zoals op deze ECTS-fiches is vermeld, tenzij maatregelen moeten genomen worden ten gevolge van een pandemie en zodoende er andere onderwijs- en evaluatievormen zullen gehanteerd worden.","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '100,00', 'remark': ''}]","Werkstuk Tijdens het jaar worden verschillende werkstukken gemaakt met specifieke deadlines. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht. Voor de tweede examenkans wordt een nieuwe opdracht gemaakt waarin alle eindcompetenties opnieuw worden beoordeeld.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=218574&b=1&c=1"
"Design Research","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design', 'Cross Media Design', 'Interactive Media Development', 'Print Media Technology']","1","5 studiepunten","140,00 uren","15.03.2026 (georganiseerd in semester 2)","op 20 (tot op een geheel getal)","wel","Bosschaert Benoit, Lowagie Jelle, Vanderweeën Benedikte, Verzele Els","Nederlands","2","<div class=""clearfix"">
- De relevantie van onderzoek, specifiek binnen design en media<br/>
- Onderzoeksmethodologie (formuleren onderzoeksvraag, kwantitatief vs. kwalitatief, onderzoeksmethoden, ...)<br/>
- De fasen en bijbehorende methoden binnen een Design Thinking-onderzoek<br/>
- Op elementair niveau zelf een onderzoek opzetten om informatie te vergaren, via bronnen of via eigen onderzoeksactiviteiten<br/>
<ul></ul>
<br class=""t-last-br""/>
<div data-extension-version=""1.0.4"" id=""ConnectiveDocSignExtentionInstalled""> </div></div>","[{'code': 'GDM/0401', 'description': 'De student kent het nut van onderzoek voor een designer, en snapt hoe\\xa0onderzoeksconclusies\\xa0een impact kunnen hebben op (het ontwerp van) een mediaproduct.', 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0402', 'description': ""De student kent het proces van 'design thinking' en kent de verschillende fasen."", 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0403', 'description': ""De student kent het verschil tussen een complexe ('wicked') vraag en een enkelvoudige design- of ontwikkelvraag."", 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0404', 'description': ""De student kan een afgebakende onderzoeksvraag formuleren, vooral in functie van 'design thinking'."", 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0406', 'description': 'De student kent verschillende typen van onderzoeksmethoden, met de toepassingen en voor- en nadelen, voor probleemdefinitie (discover &\\xa0define).', 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0407', 'description': 'De student kent verschillende typen van onderzoeksmethoden, met de toepassingen en voor- en nadelen, voor idee-generatie (ideation).', 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0408', 'description': ""De student kan deze verschillende typen van onderzoeksmethoden koppelen aan fasen in het 'design thinking'-proces."", 'level': 'Leerdoel Elementair', 'category': 'BG'}, {'code': 'GDM/0409', 'description': 'De student heeft de kennis en vaardigheden om op elementair niveau informatie te vergaren, via bronnen of via eigen onderzoeksactiviteiten.', 'level': 'Leerdoel Elementair', 'category': 'BG'}]","[]","[]","Zie Canvas. De onderwijs- en evaluatie-organisatie zal verlopen zoals op deze ECTS-fiches is vermeld, tenzij maatregelen moeten genomen worden ten gevolge van een pandemie en zodoende er andere onderwijs- en evaluatievormen zullen gehanteerd worden.","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode binnen examenrooster', 'form': 'Schriftelijk', 'percentage': '70,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '30,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Schriftelijk', 'percentage': '100,00', 'remark': ''}]","Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24 uur te laat indienen, zal een nul worden toegekend aan deze opdracht.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=215324&b=1&c=1"
"Illustrator","2025-26","Bachelor in de grafische en digitale media","","1","3 studiepunten","83,00 uren","01.11.2025 (georganiseerd in semester 1) of 15.03.2026 (georganiseerd in semester 2)","op 20 (tot op een geheel getal)","wel","Bosschaert Benoit, Duytschaever Tineke, Hemelsoet Ingrid, Langeraert Pieter, Nuijten Marc, Vande Populiere Eva","Nederlands","1","<div class=""clearfix""><p>Software pakket Adobe Illustrator:</p>
<ul>
<li>Werken met documenten</li>
<li>Basishandelingen</li>
<li>Basisvormen en actieve vormen</li>
<li>Vormen combineren</li>
<li>Laagorganisatie en tekengebieden</li>
<li>Objecten kleuren</li>
<li>Objecten transformeren</li>
<li>Paden tekenen en bewerken</li>
<li>Maskers</li>
<li>Objecten positioneren met grid, hulplijnen, transformatiepalet</li>
<li>Vormkenmerken</li>
<li>Effecten en vervormingen</li>
</ul>
Georganiseerde files kunnen aanleveren die op efficiënte manier altijd aanpasbaar zijn volgens de wensen van de klant. </div>","[{'code': 'GDM/0316', 'description': 'De student kan op een vakkundige en efficiënte wijze een goed georganiseerd en correct opgebouwde digitaal ontwerp opmaken in Illustrator.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","Dit olod wordt gegeven in een combinatie van praktijklessen, zelfstandig leren en opdrachten met permanente evaluatie. De student neemt tijdens de voorbereiding, studie, onderzoek en uitvoering het initiatief tot feedback. Zie ook de studiewijzer in Canvas.","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste of tweede examenperiode binnen examenrooster', 'form': 'Schriftelijk', 'percentage': '75,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste of tweede examenperiode buiten examenrooster', 'form': 'Werkstuk permanente evaluatie (Permanente evaluatie)', 'percentage': '25,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Schriftelijk', 'percentage': '100,00', 'remark': ''}]","Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend aan deze opdracht. De eerste examenkans bestaat voor 25% evaluatie van de opdrachten gedurende het semester en 75% uit examenopdracht op eigen laptop op de campus. De tweede examenkans bestaat uit een examenopdracht (100%) op de campus tijdens de examenperiode op eigen laptop.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=219573&b=1&c=1"
"Motion VT 1: 2D","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design']","1","5 studiepunten","136,00 uren","01.11.2025 (georganiseerd in semester 1)","op 20 (tot op een geheel getal)","wel","Toppets Kristof","Nederlands","1","<div class=""clearfix""><p>Layout For Motion:</p>
<ul>
<li>Basisprincipes uit compositieleer begrijpen en toepassen</li>
<li>Basisprincipes uit kleurenleer begrijpen en toepassen</li>
<li>Basisbegrippen uit de 3D beeldvorming begrijpen en leren toepassen</li>
<li>Leren analyseren en herkennen van deze basisprincipes</li>
<li>Bestaande 3D-animatiefilms analyseren op het gebied van beeldvorming.</li>
<li>Toepassen van beeldvorming gericht op 3D via fotografie</li>
<li>Basis principes animatie </li>
<li>Match Cuts.</li>
<li>Typografie in motion</li>
</ul>
 Motion 2D 
<ul>
<li>Kennismaking met de belangrijkste aspecten van After Effects.</li>
<li>Objecten importeren.</li>
<li>Masks toepassen</li>
<li>compositing/layering</li>
<li>Blendingmodes tussen layers</li>
<li>Werken met verschillende rendersettings en de nodige toepassingen</li>
<li>Collecten van AE-projecten</li>
<li>Het gebruik van Paralax binnen After Effects (2.5D)</li>
<li>De student krijgt inzicht in het gebruik van Layerstyles.</li>
<li>Analyseren en toepassen van correcte typografie</li>
<li>Animatie: De basis principes aangeleerd in het deelvak LOfM toepassen in animaties. </li>
<li>Keyframing: Grapheditor </li>
</ul></div>","[{'code': 'GDM/0207', 'description': 'De student past design principes zoals contrast, compositie, kleurgebruik, storytelling, enz., toe om een aantrekkelijk, evenwichtig en visueel aantrekkelijk mediaproduct te creëren.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0210', 'description': 'De student houdt rekening met de doelgroep, het doel en de boodschap van het mediaproduct bij het vormgeven van het concept.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0211', 'description': 'De student kan een complexe vraag analyseren, vereenvoudigen en vertalen naar visuele output (denk aan opdrachten zoals stappenplan, handleiding, infografiek, scenario,…)', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0215', 'description': 'De student kan de keuzes en afwegingen die gemaakt zijn in het ontwerpproces op een professionele manier onderbouwen en verantwoorden naar de opdrachtgever/eindgebruiker', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0315', 'description': 'De student past animatiesoftware vakkundig toe om motion design principes tot stand te brengen in audiovisuele mediaproducten.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '50,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '100,00', 'remark': ''}]","Werkstuk: Tijdens het jaar worden verschillende werkstukken gemaakt met specifieke deadlines. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht. Voor de tweede examenkans wordt een nieuwe opdracht gemaakt waarin alle eindcompetenties opnieuw worden beoordeeld.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=218575&b=1&c=1"
"Motion VT 1: 3D","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design']","1","5 studiepunten","136,00 uren","01.11.2025 (georganiseerd in semester 1)","op 20 (tot op een geheel getal)","wel","Scheirlinckx Jan","Nederlands","1","<div class=""clearfix""><strong>Introductie tot 3D-software:</strong><br/>
3D-omgeving: Studenten maken kennis met de interface van een 3D-softwarepakket, inclusief navigatie en basisfuncties.<br/>
Basiselementen: Begrippen als vertices, edges, en faces worden geïntroduceerd.<br/>
Basistechnieken: Basisoperaties zoals het gebruik van Loft, Lathe, Extrude en Sweep voor het creëren van eenvoudige 3D-vormen.<br/>
<strong>3D-modeling:</strong><br/>
Polygonal Modeling: Technieken voor het creëren van gedetailleerde modellen door het manipuleren van polygonen.<br/>
Parametric Modeling: Gebruik van parametrische objecten die eenvoudig aangepast kunnen worden via parameters.<br/>
Volume Builders: Werken met volume-gebaseerde technieken voor complexe modellering.<br/>
Cloners: Gebruik van cloners voor het vermenigvuldigen van objecten volgens specifieke patronen.<br/>
<strong>Materials/Shaders:</strong><br/>
Toekennen en beheren: Methoden om materialen aan objecten toe te kennen en te beheren.<br/>
Creëren van materialen: Aanmaken van realistische materialen zoals glas, steen en metaal met parameters als kleur, transparantie, helderheid en spiegeling.<br/>
<strong>Belichting:</strong><br/>
Analyse en toepassing: Verschillende soorten lichtbronnen zoals puntlicht, spotlicht en area light worden besproken en toegepast.<br/>
Global Illumination: Technieken voor realistische belichting door indirect licht te simuleren.<br/>
HDRI: Gebruik van High Dynamic Range Imaging voor het creëren van realistische omgevingsbelichting.<br/>
<strong>Camera’s:</strong><br/>
Perspectiefcamera: Instellen en gebruiken van een perspectiefcamera voor dynamische weergaven.<br/>
Parallel camera: Gebruik van parallelle projectie voor technische en architecturale visualisaties.<br/>
Isometrische camera: Instellingen voor isometrische weergaven die vaak in games en technische tekeningen worden gebruikt.<br/>
<strong>Animatie:</strong><br/>
Basisanimatie: Introductie tot keyframing en de basisprincipes van animatie.<br/>
Gevorderde animatie: Dieper ingaan op het animeren van objecten, camera’s en lichtbronnen via keyframes.<br/>
Deformers: Gebruik van deformers zoals bend, twist en taper om objecten te vervormen en animeren.<br/>
Rigging: Basisprincipes van rigging, inclusief eenvoudige rigs voor voertuigen en andere mechanische objecten.<br/>
<strong>Special Effects:</strong><br/>
Emitters: Gebruik van particle emitters voor het creëren van effecten zoals rook, vuur en regen.<br/>
Mograph: Gebruik van Motion Graphics technieken voor het animeren en manipuleren van objecten op geavanceerde manieren.<br/>
<strong>3D-stijlen:</strong><br/>
Low Poly: Technieken voor het creëren van modellen met een laag aantal polygonen voor een gestileerde look.<br/>
Cel Shading: Methodes voor het simuleren van een stripboek- of tekenfilmstijl.<br/>
Clay Modeling: Technieken voor het simuleren van kleimodellen.<br/>
<strong>Rendering:</strong><br/>
Renderinstellingen: Basisprincipes van renderen, inclusief instellingen voor resolutie, anti-aliasing en outputformaten.<br/>
Renderoptimalisatie: Technieken om de renderkwaliteit te verbeteren en renderprocessen te optimaliseren.</div>","[{'code': 'GDM/0207', 'description': 'De student past design principes zoals contrast, compositie, kleurgebruik, storytelling, enz., toe om een aantrekkelijk, evenwichtig en visueel aantrekkelijk mediaproduct te creëren.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0210', 'description': 'De student houdt rekening met de doelgroep, het doel en de boodschap van het mediaproduct bij het vormgeven van het concept.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0211', 'description': 'De student kan een complexe vraag analyseren, vereenvoudigen en vertalen naar visuele output (denk aan opdrachten zoals stappenplan, handleiding, infografiek, scenario,…)', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0215', 'description': 'De student kan de keuzes en afwegingen die gemaakt zijn in het ontwerpproces op een professionele manier onderbouwen en verantwoorden naar de opdrachtgever/eindgebruiker', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0315', 'description': 'De student past animatiesoftware vakkundig toe om motion design principes tot stand te brengen in audiovisuele mediaproducten.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '35,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'eerste examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '65,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '100,00', 'remark': ''}]","Studenten realiseren tijdens de lessenreeks werkstukken (3D-opdrachten) die geëvalueerd worden. Deze werkstukken worden gefinaliseerd in ""Taken in Zelfstudietijd"" en ingediend op de vooropgestelde data. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht. Voor de tweede examenkans wordt een nieuwe opdracht gemaakt waarin alle eindcompetenties opnieuw worden beoordeeld.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=218577&b=1&c=1"
"Motion VT 2: 2D","2025-26","Bachelor in de grafische en digitale media","['Audiovisual Design']","1","5 studiepunten","176,00 uren","15.03.2026 (georganiseerd in semester 2)","op 20 (tot op een geheel getal)","wel","Toppets Kristof","Nederlands","2","<div class=""clearfix""><p>Thema: Technieken en toepassing<br/>
Verdere technische benadering van After Effects en deze toepassen in functie van mogelijke opdrachten binnen het werkveld.</p>
<ul>
<li>Shape layers </li>
<li>Vaste vormen vs vrije paden</li>
<li>Shape groups en nesting van groups</li>
<li>Shape effecten</li>
<li>Logische/geometrische animaties</li>
<li>Typografie</li>
<li>Morphing tussen verschillende vormen</li>
<li>Introductie effecten en filters in After Effects</li>
<li>Adjustment layers</li>
<li>Expressions</li>
<li>Aanmaken Mogrts</li>
<li>Tracking in AE</li>
<li>Matte painting</li>
<li>3D in AE</li>
</ul></div>","[{'code': 'GDM/0207', 'description': 'De student past design principes zoals contrast, compositie, kleurgebruik, storytelling, enz., toe om een aantrekkelijk, evenwichtig en visueel aantrekkelijk mediaproduct te creëren.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0210', 'description': 'De student houdt rekening met de doelgroep, het doel en de boodschap van het mediaproduct bij het vormgeven van het concept.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0211', 'description': 'De student kan een complexe vraag analyseren, vereenvoudigen en vertalen naar visuele output (denk aan opdrachten zoals stappenplan, handleiding, infografiek, scenario,…)', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0215', 'description': 'De student kan de keuzes en afwegingen die gemaakt zijn in het ontwerpproces op een professionele manier onderbouwen en verantwoorden naar de opdrachtgever/eindgebruiker', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}, {'code': 'GDM/0315', 'description': 'De student past animatiesoftware vakkundig toe om motion design principes tot stand te brengen in audiovisuele mediaproducten.', 'level': 'Leerdoel Verdiepend-Verbredend', 'category': 'BS'}]","[]","[]","","[{'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '30,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de eerste examenkans', 'moment': 'tweede examenperiode buiten examenrooster', 'form': 'Werkstuk', 'percentage': '70,00', 'remark': ''}, {'exam_chance': 'Evaluatie(s) voor de tweede examenkans', 'moment': 'derde examenperiode binnen examenrooster', 'form': 'Werkstuk', 'percentage': '100,00', 'remark': ''}]","Werkstuk: Tijdens het jaar worden verschillende werkstukken gemaakt met specifieke deadlines. Bij te laat indienen van een opdracht, maar minder dan 24 uur na de deadline, wordt 1/3 van de punten afgetrokken. Na 24u te laat indienen, zal een nul worden toegekend voor deze opdracht. Voor de tweede examenkans wordt een nieuwe opdracht gemaakt waarin alle eindcompetenties opnieuw worden beoordeeld.","Verkort contacttraject Audiovisual Design","https://bamaflexweb.arteveldehs.be/BMFUIDetailxOLOD.aspx?a=218576&b=1&c=1"
